CNT,Image Path,Launch String,MD5,Signer
2,c:\windows\system32\srchadmin.dll,HKCR\CLSID\{DA67B8AD-E81B-4c70-9B91-B417B5E33527},583FD15B31C7D2D9A248C469482EAFBA,(Verified) Microsoft Windows
2,c:\windows\system32\unregmp2.exe,%SystemRoot%\system32\unregmp2.exe /ShowWMP,E73C8533F4278FDABBC5BE06807DD8FE,(Verified) Microsoft Windows
2,c:\windows\syswow64\shdocvw.dll,HKCR\CLSID\{EF4D1E1A-1C87-4AA8-8934-E68E4367468D},D052010769B5EC6450EB88CBA46E7E46,(Verified) Microsoft Windows
2,c:\windows\syswow64\bthprops.cpl,HKCR\CLSID\{F08C5AC2-E722-4116-ADB7-CE41B527994B},1EDA4887845D85B835460A66B1776454,(Verified) Microsoft Windows
2,c:\windows\syswow64\synccenter.dll,HKCR\CLSID\{F20487CC-FC04-4B1E-863F-D9801796130B},03FBCAAB1EDD0BA4885C433EC74B23D9,(Verified) Microsoft Windows
2,c:\windows\syswow64\actioncenter.dll,HKCR\CLSID\{F56F6FDD-AA9D-4618-A949-C1B91AF43B1A},A5A5C38809C2891665A993D573E583FB,(Verified) Microsoft Windows
2,c:\windows\syswow64\shell32.dll,HKCR\CLSID\{fbeb8a05-beee-4442-804e-409d6c4515e9},145AF3484B5BBE7090BA947485ABF325,(Verified) Microsoft Windows
2,c:\windows\syswow64\hgcpl.dll,HKCR\CLSID\{ff363bfe-4941-4179-a81c-f3f1ca72d820},3D6517C2997DA0BB48BD643FBFD16F0E,(Verified) Microsoft Windows
2,c:\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe,"C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe" /c,5492E3D3E8E5C13E057D323029AAE7B3,(Verified) Microsoft Corporation
2,c:\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe,"C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe" /ua /installsource scheduler,5492E3D3E8E5C13E057D323029AAE7B3,(Verified) Microsoft Corporation
2,c:\windows\system32\mscoree.dll,HKCR\CLSID\{84F0FAE1-C27B-4F6F-807B-28CF6F96287D},0F7A5F92DD64953F5E1BB22EB97533B9,(Verified) Microsoft Windows
2,c:\windows\system32\mscoree.dll,HKCR\CLSID\{429BC048-379E-45E0-80E4-EB1977941B5C},0F7A5F92DD64953F5E1BB22EB97533B9,(Verified) Microsoft Windows
2,c:\windows\syswow64\srchadmin.dll,HKCR\CLSID\{DA67B8AD-E81B-4c70-9B91-B417B5E33527},170373ECB7D344DD274D8FBC94EE6E39,(Verified) Microsoft Windows
2,c:\windows\syswow64\wpdshserviceobj.dll,HKCR\CLSID\{AAA288BA-9A4C-45B0-95D7-94D524869DB5},134A66D0418C4D9240ED4D45F049D48B,(Verified) Microsoft Windows
2,c:\windows\system32\shdocvw.dll,HKCR\CLSID\{EF4D1E1A-1C87-4AA8-8934-E68E4367468D},AF0B1B7CE04038F318FC510E756E63FC,(Verified) Microsoft Windows
2,c:\windows\system32\bthprops.cpl,HKCR\CLSID\{F08C5AC2-E722-4116-ADB7-CE41B527994B},1B748D06C87F420BB10B2F1CFADB405C,(Verified) Microsoft Windows
2,c:\windows\system32\synccenter.dll,HKCR\CLSID\{F20487CC-FC04-4B1E-863F-D9801796130B},C2E32B2F3F78D04B4789EE53741B509E,(Verified) Microsoft Windows
2,c:\windows\system32\actioncenter.dll,HKCR\CLSID\{F56F6FDD-AA9D-4618-A949-C1B91AF43B1A},19F71C44330F9951BBD2F77FD91BDD76,(Verified) Microsoft Windows
2,c:\windows\system32\hgcpl.dll,HKCR\CLSID\{ff363bfe-4941-4179-a81c-f3f1ca72d820},8BA63664E19B819FB731271F76FFB800,(Verified) Microsoft Windows
2,c:\windows\syswow64\shell32.dll,HKCR\CLSID\{003e0278-eca8-4bb8-a256-3689ca1c2600},145AF3484B5BBE7090BA947485ABF325,(Verified) Microsoft Windows
2,c:\windows\syswow64\sndvolsso.dll,HKCR\CLSID\{3BF043EF-A974-49B3-8322-B853CF1E5EC5},2CCD14CB2762E1FE220A0636D305A773,(Verified) Microsoft Windows
2,c:\windows\syswow64\stobject.dll,HKCR\CLSID\{68ddbb56-9d1d-4fd9-89c5-c0da2a625392},30283C48F4B4BBF56549C0944809F689,(Verified) Microsoft Windows
2,c:\windows\syswow64\shell32.dll,HKCR\CLSID\{7849596a-48ea-486e-8937-a2a3009f31a9},145AF3484B5BBE7090BA947485ABF325,(Verified) Microsoft Windows
2,c:\windows\syswow64\windows.fileexplorer.common.dll,HKCR\CLSID\{78DE489B-7931-4f14-83B4-C56D38AC9FFA},C4D5B1AF3B7528A3C12C72B08A31931F,(Verified) Microsoft Windows
2,c:\windows\syswow64\windows.storage.dll,HKCR\CLSID\{811F592B-CDE7-4ca4-A6D4-7BB3F60AD8FB},7D145E83FDD12619E3F82B2E53BEE62A,(Verified) Microsoft Windows
2,c:\windows\syswow64\hcproviders.dll,HKCR\CLSID\{900c0763-5cad-4a34-bc1f-40cd513679d5},C41B6E728F59889C2C111574BE6E69D2,(Verified) Microsoft Windows
2,c:\windows\system32\msvidctl.dll,HKCR\CLSID\{CBD30858-AF45-11D2-B6D6-00C04FBBDE6E},B7D6D02E3D09A888A4B15AD5EBE2C595,(Verified) Microsoft Windows
2,c:\windows\syswow64\gdi32.dll,gdi32.dll,4EF888E0AC554CBA7D789C8404F6BC0B,(Verified) Microsoft Windows
2,c:\windows\system32\drivers\bindflt.sys,\SystemRoot\system32\drivers\bindflt.sys,A83AD1DDC88EFE84581B593563B2B904,(Verified) Microsoft Windows
2,c:\windows\syswow64\imagehlp.dll,IMAGEHLP.dll,3262A4207E04483D8CC644BEFEB715F9,(Verified) Microsoft Windows
2,c:\windows\syswow64\imm32.dll,IMM32.dll,E6826E55C3155D433FDC999E6AFA31AE,(Verified) Microsoft Windows
2,c:\windows\syswow64\msctf.dll,MSCTF.dll,69A5AE79CE7A09EE580C75EE526B6BEA,(Verified) Microsoft Windows
2,c:\windows\syswow64\msvcrt.dll,MSVCRT.dll,41DCC1E7805ED3DB32A7A070A36430D7,(Verified) Microsoft Windows
2,c:\windows\syswow64\normaliz.dll,NORMALIZ.dll,4860219B1F28D0DC2E272010C9CF5916,(Verified) Microsoft Windows
2,c:\windows\syswow64\nsi.dll,NSI.dll,58CB0584F64659D998FB645455AD9D2D,(Verified) Microsoft Windows
2,c:\windows\syswow64\ole32.dll,ole32.dll,678CCC08FCB58C56B80A172A9ED49C15,(Verified) Microsoft Windows
2,c:\windows\syswow64\oleaut32.dll,OLEAUT32.dll,1C87A2D45B84A22597902E4D021BE748,(Verified) Microsoft Windows
2,c:\windows\syswow64\difxapi.dll,difxapi.dll,49782EB14E7EC667E849C76850E56EEC,(Verified) Microsoft Windows
2,c:\windows\syswow64\coml2.dll,coml2.dll,DDC2A9AD8592BC55590892803B02CAB2,(Verified) Microsoft Windows
2,c:\windows\syswow64\psapi.dll,PSAPI.DLL,43D358767C97B586B786CAA1C286079C,(Verified) Microsoft Windows
2,c:\windows\system32\wow64.dll,wow64.dll,76C1F8779005A025D973CC01EAD8D09D,(Verified) Microsoft Windows
2,c:\windows\system32\wow64base.dll,wow64base.dll,8D473FE7B9EB983F9EC51F552F72E7F4,(Verified) Microsoft Windows
2,c:\windows\system32\wow64con.dll,wow64con.dll,44711FAD6AC78ECC72F672EB2B93CC17,(Verified) Microsoft Windows
2,c:\windows\system32\wow64win.dll,wow64win.dll,2B3E3B3198157893788280B45BA5D3D3,(Verified) Microsoft Windows
2,c:\windows\system32\ws2_32.dll,WS2_32.dll,027D82DF78D12ECC559730CD42678CBB,(Verified) Microsoft Windows
2,c:\windows\system32\xtajit64.dll,xtajit64.dll,,
2,c:\windows\syswow64\kernel32.dll,kernel32.dll,4A5C0DAD7B35993569BA17DC99A7437A,(Verified) Microsoft Windows
2,c:\windows\syswow64\advapi32.dll,advapi32.dll,3A7F33C8B31A8C7DA4F6DB3A31C6F37C,(Verified) Microsoft Windows
2,c:\windows\syswow64\clbcatq.dll,clbcatq.dll,913021CBBA9514E5FE04C81671616238,(Verified) Microsoft Windows
2,c:\windows\syswow64\combase.dll,combase.dll,B8F5788B84A370AB17A882CD962DA052,(Verified) Microsoft Windows
2,c:\windows\syswow64\comdlg32.dll,COMDLG32.dll,C5B34677CD5CD3E2B8831E1027B33AF0,(Verified) Microsoft Windows
2,c:\windows\syswow64\rpcrt4.dll,rpcrt4.dll,439E602B1500B6633A981F17707EDCB7,(Verified) Microsoft Windows
2,c:\windows\system32\mscoree.dll,HKCR\CLSID\{613FBA38-A3DF-4AB8-9674-5604984A299A},0F7A5F92DD64953F5E1BB22EB97533B9,(Verified) Microsoft Windows
2,c:\windows\system32\mshtml.dll,HKCR\CLSID\{3050F406-98B5-11CF-BB82-00AA00BDCE0B},191B0545CD70957C49176E194B07D4B3,(Verified) Microsoft Windows
2,c:\windows\system32\urlmon.dll,HKCR\CLSID\{3dd53d40-7b8b-11D0-b013-00aa0059ce02},DA237B858F30E6CA00BDB715E8EDAF6A,(Verified) Microsoft Windows
2,c:\windows\system32\msvidctl.dll,HKCR\CLSID\{12D51199-0DB5-46FE-A120-47A3D7D937CC},B7D6D02E3D09A888A4B15AD5EBE2C595,(Verified) Microsoft Windows
2,c:\windows\system32\urlmon.dll,HKCR\CLSID\{79eac9e3-baf9-11ce-8c82-00aa004ba90b},DA237B858F30E6CA00BDB715E8EDAF6A,(Verified) Microsoft Windows
2,c:\windows\system32\urlmon.dll,HKCR\CLSID\{79eac9e2-baf9-11ce-8c82-00aa004ba90b},DA237B858F30E6CA00BDB715E8EDAF6A,(Verified) Microsoft Windows
2,c:\windows\system32\urlmon.dll,HKCR\CLSID\{79eac9e5-baf9-11ce-8c82-00aa004ba90b},DA237B858F30E6CA00BDB715E8EDAF6A,(Verified) Microsoft Windows
2,c:\windows\system32\mshtml.dll,HKCR\CLSID\{3050f3DA-98B5-11CF-BB82-00AA00BDCE0B},191B0545CD70957C49176E194B07D4B3,(Verified) Microsoft Windows
2,c:\windows\system32\inetcomm.dll,HKCR\CLSID\{05300401-BCBC-11d0-85E3-00C04FD85AB4},68F9FC7A9112F3A10CF863A0FC9DBDD0,(Verified) Microsoft Windows
2,c:\windows\system32\urlmon.dll,HKCR\CLSID\{79eac9e6-baf9-11ce-8c82-00aa004ba90b},DA237B858F30E6CA00BDB715E8EDAF6A,(Verified) Microsoft Windows
2,c:\windows\system32\mshtml.dll,HKCR\CLSID\{3050F3BC-98B5-11CF-BB82-00AA00BDCE0B},191B0545CD70957C49176E194B07D4B3,(Verified) Microsoft Windows
2,c:\windows\system32\securityhealthsystray.exe,%windir%\system32\SecurityHealthSystray.exe,6A7843909561FB69509AF72CC1540A21,(Verified) Microsoft Windows
2,c:\windows\system32\cmd.exe,cmd.exe,2FE2B303E1E1C0FF5C53DC2AEEA36268,(Verified) Microsoft Windows
2,c:\windows\syswow64\sechost.dll,sechost.dll,D1026FC49F23E67E20B149C6218D8630,(Verified) Microsoft Windows
2,c:\windows\syswow64\setupapi.dll,Setupapi.dll,AEB9F61E8741A81B4BB00D2DC0F135FA,(Verified) Microsoft Windows
2,c:\windows\syswow64\shcore.dll,SHCORE.dll,CDF93E3C701525773CEBE446ECEF60EF,(Verified) Microsoft Windows
2,c:\windows\syswow64\shell32.dll,SHELL32.dll,145AF3484B5BBE7090BA947485ABF325,(Verified) Microsoft Windows
2,c:\windows\syswow64\shlwapi.dll,SHLWAPI.dll,201F667068C25082ED1C45D14ED32E2A,(Verified) Microsoft Windows
2,c:\windows\syswow64\user32.dll,user32.dll,D2412CE94978B4ABBE39B749DC608EFC,(Verified) Microsoft Windows
2,c:\windows\syswow64\wldap32.dll,WLDAP32.dll,1597DE79BEA6F8C0A0B56303CFD0DAFE,(Verified) Microsoft Windows
2,c:\windows\syswow64\wow64base.dll,wow64base.dll,,
2,c:\windows\syswow64\wow64con.dll,wow64con.dll,,
2,c:\windows\syswow64\ws2_32.dll,WS2_32.dll,97FA9D53EF6063239F9903E16BCB8938,(Verified) Microsoft Windows
2,c:\windows\syswow64\xtajit64.dll,xtajit64.dll,,
2,c:\windows\explorer.exe,explorer.exe,AF4089FBCA410840226CDA90A989345B,(Verified) Microsoft Windows
2,c:\windows\system32\mscoree.dll,HKCR\CLSID\{DE434264-8FE9-4C0B-A83B-89EBEEBFF78E},0F7A5F92DD64953F5E1BB22EB97533B9,(Verified) Microsoft Windows
2,c:\windows\system32\mapsupdatetask.dll,HKCR\CLSID\{B9033E87-33CF-4D77-BC9B-895AFBBA72E4},BA6ACB6DC3FDC90419E7715C97FCB65F,(Verified) Microsoft Windows
2,c:\windows\system32\lpremove.exe,"%windir%\system32\lpremove.exe" ,DC8FC4B91AAE2F39DE007B43DF7C5C3F,(Verified) Microsoft Windows
2,c:\windows\system32\playsndsrv.dll,HKCR\CLSID\{2DEA658F-54C1-4227-AF9B-260AB5FC3543},74F590C8BC25D2E6AEB49FC70E58071E,(Verified) Microsoft Windows
2,c:\windows\system32\gathernetworkinfo.vbs,"%windir%\system32\gatherNetworkInfo.vbs" ,DA4D4261A43DE7E851A9378ED0668EB9,(Verified) Microsoft Windows
2,c:\windows\system32\wifitask.exe,"%SystemRoot%\System32\WiFiTask.exe" nla,16BDB1E1900A48595BD8579EA31F7782,(Verified) Microsoft Windows
2,c:\windows\system32\pnppolicy.dll,HKCR\CLSID\{60400283-B242-4FA8-8C25-CAF695B88209},20E3E6DF0264608FD90F9BAB45795161,(Verified) Microsoft Windows
2,c:\windows\system32\pnpui.dll,HKCR\CLSID\{48794782-6A1F-47B9-BD52-1D5F95D49C1B},6D139C8068BF5478900AE520F22BF55A,(Verified) Microsoft Windows
2,c:\windows\system32\drvinst.exe,"%SystemRoot%\System32\drvinst.exe" 6,A2AABC121E988828C443A51B64CDA7F1,(Verified) Microsoft Windows
2,c:\windows\system32\energytask.dll,HKCR\CLSID\{927EA2AF-1C54-43D5-825E-0074CE028EEE},95A14A1557C36002158EE7711D255BC9,(Verified) Microsoft Windows
2,c:\windows\system32\eduprintprov.exe,"%windir%\system32\eduprintprov.exe" ,98F7EAE3B92A3990C817C9261F0531B5,(Verified) Microsoft Windows
2,c:\windows\system32\mapstoasttask.dll,HKCR\CLSID\{9885AEF2-BD9F-41E0-B15E-B3141395E803},814FF9D341DF3B0F0170E56A7DD8752A,(Verified) Microsoft Windows
2,c:\windows\system32\provtool.exe,"%windir%\system32\ProvTool.exe" /turn 5 /source ContinueSessionTask,B744F4CD9A7B174DD0FF4A78A97E7461,(Verified) Microsoft Windows
2,c:\windows\system32\printercleanuptask.dll,HKCR\CLSID\{C56F065E-DE49-4E42-BE7C-305C45609D25},C683951A9B6A38721F4AF14444603E71,(Verified) Microsoft Windows
2,c:\windows\system32\installservicetasks.dll,HKCR\CLSID\{D5A04D91-6FE6-4FE4-A98A-FEB4500C5AF7},B3C7C0B8077A9350A7755B806D3AE67F,(Verified) Microsoft Windows
2,c:\windows\system32\coreglobconfig.dll,HKCR\CLSID\{10D62541-90D0-42FE-848C-0DBC1AC42EDA},C828548204F33E88BBD7EE54A751ED23,(Verified) Microsoft Windows
2,c:\windows\system32\la57setup.exe,"%windir%\system32\la57setup.exe" ,A79D32E67B1FC770E3E5926D9FC54CE7,(Verified) Microsoft Windows
2,c:\windows\system32\tempsignedlicenseexchangetask.dll,HKCR\CLSID\{77646A68-AD14-4D53-897D-7BE4DDE5F929},F41F0C0B22436BD9F2F638AE685BE8F5,(Verified) Microsoft Windows
2,c:\windows\system32\locationnotificationwindows.exe,"%windir%\System32\LocationNotificationWindows.exe" ,1D2F4F514BD14BBB8A27E1568F702EC5,(Verified) Microsoft Windows
2,c:\windows\system32\windowsactiondialog.exe,"%windir%\System32\WindowsActionDialog.exe" ,1D04209C422D8F458730D8559A9A7583,(Verified) Microsoft Windows
2,c:\windows\system32\winsatapi.dll,HKCR\CLSID\{A9A33436-678B-4C9C-A211-7CC38785E79D},CA5DF7F2CEA59E66F3F807B0C3746C06,(Verified) Microsoft Windows
2,c:\windows\system32\provtool.exe,"%windir%\system32\ProvTool.exe" /turn 7 /source CellStateChangeTask,B744F4CD9A7B174DD0FF4A78A97E7461,(Verified) Microsoft Windows
2,c:\windows\system32\provtool.exe,"%windir%\system32\ProvTool.exe" /turn 5 /source LogonIdleTask,B744F4CD9A7B174DD0FF4A78A97E7461,(Verified) Microsoft Windows
2,c:\windows\system32\mdmdiagnosticstool.exe,"%windir%\system32\MdmDiagnosticsTool.exe" /clean,902C64FABFD637D181DA5AED462247F9,(Verified) Microsoft Windows
2,c:\windows\system32\provtool.exe,"%windir%\system32\ProvTool.exe" /turn 5 /source ProvRetryTask,B744F4CD9A7B174DD0FF4A78A97E7461,(Verified) Microsoft Windows
2,c:\windows\system32\sc.exe,"%windir%\system32\sc.exe" start pushtoinstall login,34D075B0640B941528E752A0E6FFF050,(Verified) Microsoft Windows
2,c:\windows\system32\installservicetasks.dll,HKCR\CLSID\{0DC331EE-8438-49D5-A721-E10B937CE459},B3C7C0B8077A9350A7755B806D3AE67F,(Verified) Microsoft Windows
2,c:\windows\system32\speech_onecore\common\speechmodeldownload.exe,"%windir%\system32\speech_onecore\common\SpeechModelDownload.exe" ,208B7B975F4E29B6593F982180DF0E83,(Verified) Microsoft Windows
2,c:\windows\system32\windows.staterepositoryclient.dll,"%windir%\system32\rundll32.exe" %windir%\system32\Windows.StateRepositoryClient.dll,StateRepositoryDoMaintenanceTasks,77B3089038C69F2BA32457371B578CF0,(Verified) Microsoft Windows
2,c:\windows\system32\tieringengineservice.exe,HKCR\CLSID\{5C9AB547-345D-4175-9AF6-65133463A100},E4453346F0C8EE02E3FCF6B63EE4F9D4,(Verified) Microsoft Windows
2,c:\windows\system32\defrag.exe,"%windir%\system32\defrag.exe" -c -h -g -# -m 8 -i 13500,25746D86788AF9C5751BB5FC8579CAFD,(Verified) Microsoft Windows
2,c:\windows\system32\cliprenew.exe,"%SystemRoot%\system32\ClipRenew.exe" -e,0400DF4A2F05B1B7B4AC062F46FEE95F,(Verified) Microsoft Windows
2,c:\windows\system32\cliprenew.exe,"%SystemRoot%\system32\ClipRenew.exe" ,0400DF4A2F05B1B7B4AC062F46FEE95F,(Verified) Microsoft Windows
2,c:\windows\system32\sysmain.dll,HKCR\CLSID\{17C82257-654E-4C47-8E23-DCA24EAA76A0},999E41E7F6557AD2F9AD11D64D80563F,(Verified) Microsoft Windows
2,c:\windows\system32\sysmain.dll,HKCR\CLSID\{D44377B8-1F2F-4FAA-9C8E-6C4AD2928E47},999E41E7F6557AD2F9AD11D64D80563F,(Verified) Microsoft Windows
2,c:\windows\system32\sysmain.dll,HKCR\CLSID\{297EE78C-BA95-4E94-81D3-D6E7F089C7B5},999E41E7F6557AD2F9AD11D64D80563F,(Verified) Microsoft Windows
2,c:\windows\system32\sysmain.dll,"%windir%\system32\rundll32.exe" sysmain.dll,PfSvWsSwapAssessmentTask,999E41E7F6557AD2F9AD11D64D80563F,(Verified) Microsoft Windows
2,c:\windows\system32\spaceman.exe,"%windir%\system32\spaceman.exe" /Work,B2B67C61D34246BCEC677D8F97E38ADF,(Verified) Microsoft Windows
2,c:\windows\system32\spaceagent.exe,"%windir%\system32\SpaceAgent.exe" ,39FDCEE8543F97056691668D6779056F,(Verified) Microsoft Windows
2,c:\windows\system32\sc.exe,"%windir%\system32\sc.exe" start pushtoinstall registration,34D075B0640B941528E752A0E6FFF050,(Verified) Microsoft Windows
2,c:\windows\system32\rasmbmgr.dll,HKCR\CLSID\{C463A0FC-794F-4FDF-9201-01938CEACAFA},1E189BA6B755FD4372CC821C359BBEFA,(Verified) Microsoft Windows
2,c:\windows\system32\reagenttask.dll,HKCR\CLSID\{89D1D0C2-A3CF-490C-ABE3-B86CDE34B047},3CD07DBD0AC398CB5D5F8CF1CC735EAB,(Verified) Microsoft Windows
2,c:\windows\system32\regidle.dll,HKCR\CLSID\{CA767AA8-9157-4604-B64B-40747123D5F2},ED51D07C493883C25D3D03311B7E0EA2,(Verified) Microsoft Windows
2,c:\windows\system32\raserver.exe,"%windir%\system32\RAServer.exe" /offerraupdate,0E68BE22CD11343B9237F0FFA36B87A1,(Verified) Microsoft Windows
2,c:\windows\system32\windows.sharedpc.accountmanager.dll,"%windir%\System32\rundll32.exe" %windir%\System32\Windows.SharedPC.AccountManager.dll,StartMaintenance,BCBC3773E541E4CDAF3828597EE9332D,(Verified) Microsoft Windows
2,c:\windows\system32\shell32.dll,HKCR\CLSID\{990A9F8F-301F-45F7-8D0E-68C5952DBA43},6BF179360B10864108B63B821D661CCF,(Verified) Microsoft Windows
2,c:\windows\system32\wpcmon.exe,"%windir%\System32\wpcmon.exe" ,369EAD485F73FA2215A7FC80D2D29C0B,(Verified) Microsoft Windows
2,c:\windows\system32\wpcrefreshtask.dll,HKCR\CLSID\{C844C79D-AED8-4DCE-AB25-4D359BED84F8},167A80A3DD1C48F65F3969EFBF6286CF,(Verified) Microsoft Windows
2,c:\windows\system32\srchadmin.dll,HKCR\CLSID\{3FBA60A6-7BF5-4868-A2CA-6623B3DFFEA6},583FD15B31C7D2D9A248C469482EAFBA,(Verified) Microsoft Windows
2,c:\windows\system32\themes.ssfdownload.scheduledtask.dll,HKCR\CLSID\{79F8E185-4E45-4B74-8182-02AA430661E4},F39C9C1ABC81FDA6758A8520B94FBAF6,(Verified) Microsoft Windows
2,c:\windows\system32\windows.ui.immersive.dll,HKCR\CLSID\{09C5DD34-009D-40FA-BCB9-0165AD0C15D4},9B527ADC594A704A28AE6BA684D4D00C,(Verified) Microsoft Windows
2,c:\windows\system32\installservicetasks.dll,HKCR\CLSID\{F3A219C3-2698-4CBF-9C07-037EDB8E72E6},B3C7C0B8077A9350A7755B806D3AE67F,(Verified) Microsoft Windows
2,c:\windows\system32\acproxy.dll,"%windir%\system32\rundll32.exe" /d acproxy.dll,PerformAutochkOperations,58200D08DC4E02D30A9F38D2936C1831,(Verified) Microsoft Windows
2,c:\windows\system32\bthudtask.exe,"BthUdTask.exe" $(Arg0),DF2BA1E2275DE79274680CEEACF63982,(Verified) Microsoft Windows
2,c:\windows\system32\capabilityaccessmanager.dll,"%windir%\system32\rundll32.exe" %windir%\system32\CapabilityAccessManager.dll,CapabilityAccessManagerDoStoreMaintenance,16E93BA5688C80FD7675F56C5ECC5E0F,(Verified) Microsoft Windows
2,c:\windows\system32\pstask.dll,HKCR\CLSID\{CF4270F5-2E43-4468-83B3-A8C45BB33EA1},78EC4C81858EDC22471DA70C0674BD7B,(Verified) Microsoft Windows
2,c:\windows\system32\bcdboot.exe,"%windir%\system32\bcdboot.exe" %windir% /sysrepair,33BA6827D1F635ADDE23A7B5C6384111,(Verified) Microsoft Windows
2,c:\windows\system32\clipup.exe,"%SystemRoot%\system32\ClipUp.exe" -p -s -o,F1557D7CE7A73077D60C9FD58B0BA682,(Verified) Microsoft Windows Publisher
2,c:\windows\system32\cloudexperiencehostbroker.exe,HKCR\CLSID\{E4544ABA-62BF-4C54-AAB2-EC246342626C},9E1EA332FB04222FEC6B9BD3F68B9F22,(Verified) Microsoft Windows
2,c:\windows\system32\wsqmcons.exe,"%SystemRoot%\System32\wsqmcons.exe" ,E6DB182E2A8F7A0E46A1CB3039790441,(Verified) Microsoft Windows
2,c:\windows\system32\usbceip.dll,HKCR\CLSID\{C27F6B1D-FE0B-45E4-9257-38799FA69BC8},26160D38C0062CEA65896111FF8D2230,(Verified) Microsoft Windows
2,c:\windows\system32\defrag.exe,"%windir%\system32\defrag.exe" -c -h -o -$,25746D86788AF9C5751BB5FC8579CAFD,(Verified) Microsoft Windows
2,c:\windows\system32\appxdeploymentclient.dll,"%windir%\system32\rundll32.exe" %windir%\system32\AppxDeploymentClient.dll,AppxPreStageCleanupRunTask,6A9FE5AC5FEB5D8636E7F2A7B2FB69DD,(Verified) Microsoft Windows
2,c:\windows\system32\applistbackuplauncher.dll,HKCR\CLSID\{E0DCC2CC-3354-45F2-8914-519E07809082},63DB8C40B2F88EE82264BD1F89F02241,(Verified) Microsoft Windows
2,c:\windows\system32\devicecensus.exe,"%windir%\system32\devicecensus.exe" SystemCxt,FC2317BCF6BAE0AA48CF8D6520B9D3A2,(Verified) Microsoft Windows
2,c:\windows\system32\msdrm.dll,HKCR\CLSID\{CF2CF428-325B-48D3-8CA8-7633E36E5A32},1E8D1F5CE3A18FF54E050C6A79FFDB98,(Verified) Microsoft Windows
2,c:\windows\system32\msdrm.dll,HKCR\CLSID\{BF5CB148-7C77-4D8A-A53E-D81C70CF743C},1E8D1F5CE3A18FF54E050C6A79FFDB98,(Verified) Microsoft Windows
2,c:\windows\system32\applockercsp.dll,HKCR\CLSID\{DECA92E0-AF85-439E-9204-86679978DA08},BE5AEF05129889C95B1378E77031C0EA,(Verified) Microsoft Windows
2,c:\windows\system32\appidpolicyconverter.exe,"%windir%\system32\appidpolicyconverter.exe" ,478C06D6E8A44011E3BD2A514D4882F5,(Verified) Microsoft Windows
2,c:\windows\system32\appidcertstorecheck.exe,"%windir%\system32\appidcertstorecheck.exe" ,6176D89097C1E7193A0D3F52176C952F,(Verified) Microsoft Windows
2,c:\windows\system32\compattelrunner.exe,"%windir%\system32\compattelrunner.exe" ,7850C55ABCD345FE66EC2086097B5EAF,(Verified) Microsoft Corporation
2,c:\windows\system32\pcasvc.dll,"%windir%\system32\rundll32.exe" %windir%\system32\PcaSvc.dll,PcaPatchSdbTask,87FC1C19B7E05F56F1CA0C5FE34AC6DC,(Verified) Microsoft Windows
2,c:\windows\system32\compattelrunner.exe,"%windir%\system32\compattelrunner.exe" -maintenance,7850C55ABCD345FE66EC2086097B5EAF,(Verified) Microsoft Corporation
2,c:\windows\system32\startupscan.dll,"%windir%\system32\rundll32.exe" Startupscan.dll,SusRunTask,5A153D1E98ADAD0E0078A5A44977E3D4,(Verified) Microsoft Windows
2,c:\windows\system32\windows.storage.applicationdata.dll,"%windir%\system32\rundll32.exe" Windows.Storage.ApplicationData.dll,CleanupTemporaryState,765DA4B58F80769247A6787004804C69,(Verified) Microsoft Windows
2,c:\windows\system32\dstokenclean.exe,"%windir%\system32\dstokenclean.exe" ,534FA06E136AEAE61F3DB9DE9FE5DECA,(Verified) Microsoft Windows
2,c:\windows\system32\devicecensus.exe,"%windir%\system32\devicecensus.exe" UserCxt,FC2317BCF6BAE0AA48CF8D6520B9D3A2,(Verified) Microsoft Windows
2,c:\windows\system32\srtasks.exe,"%windir%\system32\srtasks.exe" ExecuteScheduledSPPCreation,1CA2E21F49996623BF4190F17DC803B5,(Verified) Microsoft Windows
2,c:\windows\system32\srmclient.dll,HKCR\CLSID\{2AE64751-B728-4D6B-97A0-B2DA2E7D2A3B},88BDCD27CDE89E8FD75BE5ED036A0BFA,(Verified) Microsoft Windows
2,c:\windows\system32\fhtask.dll,HKCR\CLSID\{89917B7C-A1A6-11DF-8BF6-18A90531A85A},ABC797B391D30F6831F147C2BA983E8F,(Verified) Microsoft Windows
2,c:\windows\system32\fcon.dll,HKCR\CLSID\{59EECBFE-C2F5-4419-9B99-13FE05FF2675},205586941A78ED37DBEF09D10BA8674C,(Verified) Microsoft Windows
2,c:\windows\system32\fcon.dll,HKCR\CLSID\{99EFDAD1-0F11-4A6B-A702-4E1C37D1A3EF},205586941A78ED37DBEF09D10BA8674C,(Verified) Microsoft Windows
2,c:\windows\system32\fcon.dll,HKCR\CLSID\{BBFCD054-8AAC-45DE-A1EB-7B246C9028AF},205586941A78ED37DBEF09D10BA8674C,(Verified) Microsoft Windows
2,c:\windows\system32\wosc.dll,HKCR\CLSID\{E07647F7-AED2-48D9-9720-939BC24A8A3C},B14768F6C47CAE5A79BFE97E8DCE101F,(Verified) Microsoft Windows
